tweet_id,jpg_url,Dog_breed,timestamp,source,text,rating_numerator,rating_denominator,name,stage
713175907180089344,None,None,2016-03-25 01:29:21+00:00,Twitter for iPhone,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both,10,10,Opie,
7.128090259859784e+17,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,Labrador retriever,2016-03-24 01:11:29+00:00,Twitter for iPhone,This is Stubert. He just arrived. 10/10,10,10,Stubert,
7.12717840512598e+17,https://pbs.twimg.com/media/CeQVF1eVIAAJaTv.jpg,Great Pyrenees,2016-03-23 19:09:09+00:00,Twitter for iPhone,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10,10,10,None,
7.126686548533371e+17,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,Labrador retriever,2016-03-23 15:53:42+00:00,Twitter for iPhone,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both,10,10,Sunny,
712438159032893441,None,None,2016-03-23 00:37:48+00:00,Twitter for iPhone,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly,11,10,Kane,
712309440758808576,None,None,2016-03-22 16:06:19+00:00,Twitter for iPhone,"Reminder that we made our first set of stickers available! All are 12/10 would stick Use code ""pupper"" at checkout🐶",12,10,None,pupper
7.120974307502899e+17,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,Labrador retriever,2016-03-22 02:03:52+00:00,Twitter for iPhone,I can't even comprehend how confused this dog must be right now. 10/10,10,10,None,
712092745624633345,None,None,2016-03-22 01:45:15+00:00,Twitter for iPhone,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10,7,10,Steven,
7.120856173882122e+17,https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg,Shih-Tzu,2016-03-22 01:16:55+00:00,Twitter for iPhone,Say hello to Olive and Ruby. They are best buddies. Both 11/10  1 like = 1 buddy,11,10,Olive,
712065007010385924,None,None,2016-03-21 23:55:01+00:00,Twitter for iPhone,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet,6,10,Chester,
711968124745228288,None,None,2016-03-21 17:30:03+00:00,Twitter for iPhone,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him,10,10,Winston,pupper
7.117437781645148e+17,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,Lakeland terrier,2016-03-21 02:38:34+00:00,Twitter for iPhone,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af,11,10,Roosevelt,
711732680602345472,None,None,2016-03-21 01:54:29+00:00,Twitter for iPhone,I want to hear the joke this dog was just told. 10/10,10,10,None,
711694788429553666,None,None,2016-03-20 23:23:54+00:00,Twitter for iPhone,Oh. My. God. 13/10 magical af,13,10,None,
711652651650457602,None,None,2016-03-20 20:36:28+00:00,Twitter for iPhone,This is Gary. He just wanted to say hi. 9/10 very personable pup,9,10,Gary,
7.113638259797565e+17,https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,Pembroke,2016-03-20 01:28:47+00:00,Twitter for iPhone,"""Please, no puparazzi"" 11/10",11,10,None,
711306686208872448,None,None,2016-03-19 21:41:44+00:00,Twitter for iPhone,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair,3,10,None,
7.11008018775851e+17,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,French bulldog,2016-03-19 01:54:56+00:00,Twitter for iPhone,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper,11,10,Chuckles,pupper
7.10997087345877e+17,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,malamute,2016-03-19 01:11:29+00:00,Twitter for iPhone,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time,12,10,Milo,
710844581445812225,None,None,2016-03-18 15:05:29+00:00,Twitter for iPhone,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel,10,10,Staniel,
7.108331178928988e+17,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,Pembroke,2016-03-18 14:19:56+00:00,Twitter for iPhone,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom,12,10,Sora,
7.106586908865864e+17,https://pbs.twimg.com/media/CdzETn4W4AAVU5N.jpg,soft-coated wheaten terrier,2016-03-18 02:46:49+00:00,Twitter for iPhone,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80,10,10,None,
710609963652087808,None,None,2016-03-17 23:33:12+00:00,Vine - Make a Scene,I've watched this a million times and you probably will too. 12/10 (vid by @emily_galasso),12,10,None,
7.105889346869084e+17,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,Pembroke,2016-03-17 22:09:38+00:00,Twitter for iPhone,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for,12,10,Beemo,
710296729921429505,None,None,2016-03-17 02:48:31+00:00,Vine - Make a Scene,This is Oshie. 12/10 please enjoy (vid by @catherinec1389),12,10,Oshie,
7.102832701061325e+17,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,Shih-Tzu,2016-03-17 01:55:02+00:00,Twitter for iPhone,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10,11,10,Gunner,
7.102722978447974e+17,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,Old English sheepdog,2016-03-17 01:11:26+00:00,Twitter for iPhone,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10,11,10,infuriating,
7.102691096997396e+17,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,pug,2016-03-17 00:58:46+00:00,Twitter for iPhone,The squad is back for St. Patrick's Day! ☘ 💚 13/10 for all,13,10,None,
710153181850935296,None,None,2016-03-16 17:18:07+00:00,Twitter for iPhone,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well,11,10,Lacy,
7.101409712840376e+17,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,Pekinese,2016-03-16 16:29:35+00:00,Twitter for iPhone,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10,8,10,Tater,
7.101170146569503e+17,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,toy poodle,2016-03-16 14:54:24+00:00,Twitter for iPhone,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty,11,10,None,pupper
7.099187988837745e+17,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,Pembroke,2016-03-16 01:46:45+00:00,Twitter for iPhone,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af,12,10,Watson,
709901256215666688,None,None,2016-03-16 00:37:03+00:00,Twitter for iPhone,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾  Shop now:",12,10,None,
7.098528473876275e+17,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg,Chihuahua,2016-03-15 21:24:41+00:00,Twitter for iPhone,*lets out a tiny whimper and then collapses* ...12/10,12,10,None,
7.09566166965076e+17,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,chow,2016-03-15 02:25:31+00:00,Twitter for iPhone,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet,12,10,Olaf,
7.095569548977644e+17,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,golden retriever,2016-03-15 01:48:55+00:00,Twitter for iPhone,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture,12,10,Cecil,
7.095192405760369e+17,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,cocker spaniel,2016-03-14 23:19:03+00:00,Twitter for iPhone,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell,9,10,Vince,
7.094496004159611e+17,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,Maltese dog,2016-03-14 18:42:20+00:00,Twitter for iPhone,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af,10,10,Karma,
7.094094581333238e+17,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,Shetland sheepdog,2016-03-14 16:02:49+00:00,Twitter for iPhone,This is Billy. He sensed a squirrel. 8/10 damn it Billy,8,10,Billy,
7.09225125749588e+17,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,Labrador retriever,2016-03-14 03:50:21+00:00,Twitter for iPhone,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time,11,10,Walker,
7.092073478398362e+17,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,Chihuahua,2016-03-14 02:39:42+00:00,Twitter for iPhone,This is Penny. She's trying on her prom dress. Stunning af 11/10,11,10,Penny,
7.091983956430684e+17,https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,borzoi,2016-03-14 02:04:08+00:00,Twitter for iPhone,"From left to right: Cletus, Jerome, Alejandro, Burp, & Titson None know where camera is. 45/50 would hug all at once",10,10,None,
709179584944730112,None,None,2016-03-14 00:49:23+00:00,Vine - Make a Scene,This is Sammy. He's in a tree. Very excited about it. 13/10,13,10,Sammy,
7.09158332880298e+17,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,Siberian husky,2016-03-13 23:24:56+00:00,Twitter for iPhone,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10,10,10,Rodney,
709042156699303936,None,None,2016-03-13 15:43:18+00:00,Twitter for iPhone,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10,9,10,Klevin,
708853462201716736,None,None,2016-03-13 03:13:29+00:00,Vine - Make a Scene,This is Lucy. She doesn't understand fetch. 8/10 try turning off and back on (vid by @rileyyoungblood),8,10,Lucy,
7.088458219413873e+17,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,schipperke,2016-03-13 02:43:08+00:00,Twitter for iPhone,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10,9,10,None,pupper
7.088343167138939e+17,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,Eskimo dog,2016-03-13 01:57:25+00:00,Twitter for iPhone,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10,10,10,Malikai,
7.088109159788544e+17,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,golden retriever,2016-03-13 00:24:26+00:00,Twitter for iPhone,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all,10,10,Mister,
7.087381436384502e+17,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,Pomeranian,2016-03-12 19:35:15+00:00,Twitter for iPhone,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10,11,10,Coco,
708711088997666817,None,None,2016-03-12 17:47:45+00:00,Twitter for iPhone,This is Smokey. He really likes tennis balls. 11/10,11,10,Smokey,
7.084796500880343e+17,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,Shih-Tzu,2016-03-12 02:28:06+00:00,Twitter for iPhone,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture,13,10,Bear,
7.084699155152978e+17,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,Chihuahua,2016-03-12 01:49:25+00:00,Twitter for iPhone,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently,11,10,Bobble,
708400866336894977,None,None,2016-03-11 21:15:02+00:00,Vine - Make a Scene,RT if you are as ready for summer as this pup is 12/10,12,10,None,
7.083564630482043e+17,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,pug,2016-03-11 18:18:36+00:00,Twitter for iPhone,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly,10,10,Oliver,
708349470027751425,None,None,2016-03-11 17:50:48+00:00,Twitter for iPhone,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy,11,10,River,
7.081493632567747e+17,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,Cardigan,2016-03-11 04:35:39+00:00,Twitter for iPhone,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch,10,10,Jebberson,
7.081309231417958e+17,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,French bulldog,2016-03-11 03:22:23+00:00,Twitter for iPhone,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10,11,10,None,
7.081194893139517e+17,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,Norwich terrier,2016-03-11 02:36:57+00:00,Twitter for iPhone,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen,9,10,Cooper,
7.08109389455102e+17,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,Staffordshire bullterrier,2016-03-11 01:56:49+00:00,Twitter for iPhone,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup,10,10,Remington,
7.080262487825859e+17,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,malinois,2016-03-10 20:26:26+00:00,Twitter for iPhone,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty),13,10,None,
707995814724026368,None,None,2016-03-10 18:25:30+00:00,Twitter for iPhone,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af,12,10,Farfle,
707983188426153984,None,None,2016-03-10 17:35:20+00:00,Twitter for iPhone,@serial @MrRoles OH MY GOD I listened to all of season 1 during a single road trip. I love you guys! I can confirm Bernie's 12/10 rating :),12,10,None,
7.07969809498153e+17,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,toy poodle,2016-03-10 16:42:10+00:00,Twitter for iPhone,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup,11,10,Rufus,
7.077769350075392e+17,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,miniature pinscher,2016-03-10 03:55:45+00:00,Twitter for iPhone,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10,11,10,Sadie,
7.077415174572605e+17,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,whippet,2016-03-10 01:35:01+00:00,Twitter for iPhone,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup,10,10,None,
707738799544082433,None,None,2016-03-10 01:24:13+00:00,Vine - Make a Scene,He's doing his best. 12/10 very impressive that he got his license in the first place,12,10,None,
707693576495472641,None,None,2016-03-09 22:24:31+00:00,Twitter for iPhone,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af,7,10,Jiminus,
707629649552134146,None,None,2016-03-09 18:10:30+00:00,Vine - Make a Scene,We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24),10,10,None,
7.076109487234785e+17,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,golden retriever,2016-03-09 16:56:11+00:00,Twitter for iPhone,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10,12,10,Harper,
707420581654872064,None,None,2016-03-09 04:19:44+00:00,Twitter for iPhone,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10,4,10,Keurig,
7.074119344386253e+17,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,Lakeland terrier,2016-03-09 03:45:22+00:00,Twitter for iPhone,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10",11,10,None,pupper
7.073876767191859e+17,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,Chihuahua,2016-03-09 02:08:59+00:00,Twitter for iPhone,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team,10,10,Clarkus,
7.073771007858852e+17,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,golden retriever,2016-03-09 01:26:57+00:00,Twitter for iPhone,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet,9,10,None,
7.073159167831409e+17,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,Bernese mountain dog,2016-03-08 21:23:50+00:00,Twitter for iPhone,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it,10,10,Finnegus,pupper
7.072973110980116e+17,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,Blenheim spaniel,2016-03-08 20:09:54+00:00,Twitter for iPhone,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas,10,10,Cassie,
7.070595471401697e+17,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,Samoyed,2016-03-08 04:25:07+00:00,Twitter for iPhone,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10,11,10,Cupcake,
7.070381923279012e+17,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,pug,2016-03-08 03:00:15+00:00,Twitter for iPhone,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af,10,10,Kathmandu,
7.070210896087532e+17,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,cocker spaniel,2016-03-08 01:52:18+00:00,Twitter for iPhone,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of,12,10,Tucker,
7.070142604134564e+17,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,Chihuahua,2016-03-08 01:25:10+00:00,Twitter for iPhone,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no,11,10,Ellie,
706904523814649856,None,None,2016-03-07 18:09:06+00:00,Vine - Make a Scene,Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20),13,10,None,
706901761596989440,None,None,2016-03-07 17:58:08+00:00,Twitter for iPhone,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10,3,10,Elliot,
7.066819183482511e+17,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,toy poodle,2016-03-07 03:24:33+00:00,Twitter for iPhone,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup,12,10,Katie,
706644897839910912,None,None,2016-03-07 00:57:27+00:00,Twitter for iPhone,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10,9,10,Shadow,
706593038911545345,None,None,2016-03-06 21:31:22+00:00,Twitter for iPhone,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days,10,10,None,
7.065380068539187e+17,https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,chow,2016-03-06 17:52:42+00:00,Twitter for iPhone,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with",11,10,Oliver,
7.065165348779295e+17,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,golden retriever,2016-03-06 16:27:23+00:00,Twitter for iPhone,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10,12,10,None,
7.063463692047483e+17,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,Tibetan mastiff,2016-03-06 05:11:12+00:00,Twitter for iPhone,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell,12,10,Koda,
7.063100114886984e+17,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,Pembroke,2016-03-06 02:46:44+00:00,Twitter for iPhone,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity,12,10,None,pupper
7.062910017789501e+17,https://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg,Border terrier,2016-03-06 01:31:11+00:00,Twitter for iPhone,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10,11,10,None,
7.062659949736018e+17,https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,papillon,2016-03-05 23:51:49+00:00,Twitter for iPhone,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort",11,10,Kara,
706169069255446529,None,None,2016-03-05 17:26:40+00:00,Twitter for iPhone,He was doing his best. 12/10 I'll be his lawyer,12,10,None,
7.061664674112225e+17,https://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg,Samoyed,2016-03-05 17:16:20+00:00,Twitter for iPhone,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable,7,10,Dexter,
706153300320784384,None,None,2016-03-05 16:24:01+00:00,Vine - Make a Scene,This is Layla. She's giving you a standing ovation.13/10 just magnificent (vid by @CSBrzezinski),13,10,Layla,
7.059751305147064e+17,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,Staffordshire bullterrier,2016-03-05 04:36:02+00:00,Twitter for iPhone,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper,10,10,Adele,pupper
7.059703497882911e+17,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,golden retriever,2016-03-05 04:17:02+00:00,Twitter for iPhone,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10,12,10,Lucy,
7.058986805875261e+17,https://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg,collie,2016-03-04 23:32:15+00:00,Twitter for iPhone,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet,10,10,Max,
705786532653883392,None,None,2016-03-04 16:06:36+00:00,Twitter for iPhone,"Seriously, add us 🐶 11/10 for sad wet pupper",11,10,None,pupper
7.055918953223946e+17,https://pbs.twimg.com/media/CcrEFQdUcAA7CJf.jpg,basenji,2016-03-04 03:13:11+00:00,Twitter for iPhone,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10",11,10,None,
7.054759537833984e+17,https://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg,golden retriever,2016-03-03 19:32:29+00:00,Twitter for iPhone,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work,12,10,Zara,
7.054425207009444e+17,https://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg,Great Pyrenees,2016-03-03 17:19:38+00:00,Twitter for iPhone,This is Cooper. He only wakes up to switch gears. 12/10 helpful af,12,10,Cooper,
7.054284276256358e+17,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,Chihuahua,2016-03-03 16:23:38+00:00,Twitter for iPhone,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper,11,10,Ambrose,pupper
7.052392095447204e+17,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,Chihuahua,2016-03-03 03:51:44+00:00,Twitter for iPhone,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho,11,10,Jimothy,
705223444686888960,None,None,2016-03-03 02:49:06+00:00,Twitter for iPhone,This is Bode. He's a heavy sleeper. 9/10,9,10,Bode,
7.051024396792013e+17,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,collie,2016-03-02 18:48:16+00:00,Twitter for iPhone,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth,10,10,Terrenth,
7.050660313378406e+17,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,Airedale,2016-03-02 16:23:36+00:00,Twitter for iPhone,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af,12,10,Reese,
7.048714537249546e+17,https://pbs.twimg.com/media/Ccg02LiWEAAJHw1.jpg,Norfolk terrier,2016-03-02 03:30:25+00:00,Twitter for iPhone,I found a forest Pipsy. 12/10,12,10,None,
7.04859558691414e+17,https://pbs.twimg.com/media/CcgqBNVW8AE76lv.jpg,pug,2016-03-02 02:43:09+00:00,Twitter for iPhone,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper,10,10,a,pupper
7.048479173083628e+17,https://pbs.twimg.com/media/CcgfcANW4AA9hzr.jpg,golden retriever,2016-03-02 01:56:53+00:00,Twitter for iPhone,"""Yes hi could I get a number 4 with no pickles"" ...12/10",12,10,None,
704819833553219584,None,None,2016-03-02 00:05:17+00:00,Twitter for iPhone,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet,7,10,Chesterson,
704761120771465216,None,None,2016-03-01 20:11:59+00:00,Twitter for iPhone,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10,13,10,None,pupper
7.0449978572689e+17,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg,Chihuahua,2016-03-01 02:53:32+00:00,Twitter for iPhone,When you wake up from a long nap and have no idea who you are. 12/10,12,10,None,
704491224099647488,None,None,2016-03-01 02:19:31+00:00,Twitter for iPhone,13/10 hero af @ABC,13,10,None,
7.044803316850401e+17,https://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg,Samoyed,2016-03-01 01:36:14+00:00,Twitter for iPhone,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet,11,10,Lucia,
7.043646455036477e+17,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,Pembroke,2016-02-29 17:56:32+00:00,Twitter for iPhone,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick,12,10,Bisquick,
704347321748819968,None,None,2016-02-29 16:47:42+00:00,Twitter for iPhone,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper,10,10,Ralphson,pupper
704134088924532736,None,None,2016-02-29 02:40:23+00:00,Vine - Make a Scene,This sneezy pupper is just adorable af. 12/10 (vid by @gwilks1),12,10,None,pupper
704113298707505153,None,None,2016-02-29 01:17:46+00:00,Twitter for iPhone,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley,8,10,Stanley,
7.040548451211428e+17,https://pbs.twimg.com/media/CcVOJEcXEAM0FHL.jpg,Great Pyrenees,2016-02-28 21:25:30+00:00,Twitter for iPhone,Here is a whole flock of puppers.  60/50 I'll take the lot,10,10,a,
7.037742387721667e+17,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,Labrador retriever,2016-02-28 02:50:28+00:00,Twitter for iPhone,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10",10,10,None,
7.037690658447688e+17,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,boxer,2016-02-28 02:29:55+00:00,Twitter for iPhone,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af,10,10,None,
703631701117943808,None,None,2016-02-27 17:24:05+00:00,Twitter for iPhone,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes,11,10,Bella,
